hotel_id,place_id,display_name,formatted_address
pun114,ChIJkRm3If7rwjsRpjuu6GYfPP0,"LP Regency, Pune","Sr. No 17, FW76+XPR, 18, NIBM Rd, Mohammed Wadi, Pune, Maharashtra 411060, India"
pun115,ChIJR6sS4d-VwjsRPwyadfi-mg0,"Galaxy Executive Lodging ,Best Lodging in Pune","Raj Paradise ,S.No 48/56 , Westerly Bypass Road, @K K Public School, 41, above Bank of Maharashtra, Narhe, Pune, Maharashtra 411041, India"
pun116,ChIJ2aD5fUG9wjsRIMn-IVWFhG8,"FabHotel Royal Inn NS - Hotel in Taluka, Pune","Sr. No. 246/247 Plot No:05 Patil Nagar, Taluka, ठकसेन नगर, Sus, Pune, Maharashtra 411021, India"
pun117,ChIJsbvcrOnBwjsRqVX-fIEixwQ,"FabHotel Royce Studio Apartments - Hotel in Viman Nagar, Pune","CTS No.3174, Shree Building, Nagar Rd, behind Mahanagar Company, opposite Bank, Sai Nagari, Mathura Nagar, Wadgaon Sheri, Chandannagar, Pune, Maharashtra 411014, India"
pun118,ChIJi9X5uc_BwjsRYQOB6PBu4-E,"Magnus Riverside, Kalyani Nagar","SKY ONE TOWER, Lane No. 7, opp. Manikchand, Kalyani Nagar, Pune, Maharashtra 411006, India"
pun119,ChIJOcN8vQ3BwjsR2DnUmeR65wE,Executive Hotel Pearl Inn,"Lane no 3, SK properties, 12/1, opp. Trump Towers, Adarsh Nagar, Kalyani Nagar, Pune, Maharashtra 411014, India"
pun120,ChIJHe3YOBLAwjsRlsGuN1bgFOs,Hotel Rajdeep,"1001, Shukrawar Peth, Swargate Road from, to, near Natraj Hotel, Saras Baug, Swargate, Pune, Maharashtra 411002, India"
pun121,ChIJAQDsaELAwjsRvOARgEfsl48,Hotel Radhika,"564, Laxmi Rd, near Chacha Halwai Building, New Nana Peth, Ganesh Peth, Pune, Maharashtra 411002, India"
pun122,ChIJ7TYAq5bBwjsR2cYSSq60fPI,"FabHotel Gargi Deluxe - Hotel in Shivaji Nagar, Pune","2163, near Neelayam Theatre, B Block, Sadashiv Peth, Pune, Maharashtra 411030, India"
pun123,ChIJoQGdNkXAwjsRzUTJRXBoAXM,Hotel Ritz,"6 Connaught Road, Sadhu Vaswani Chowk, opp. GPO, opp. Sadhu Vaswani Road, mission, Agarkar Nagar, Pune, Maharashtra 411001, India"
pun124,ChIJiZKMidTBwjsRPh-aLBzXEvk,FabHotel Royal Palace Inn,"CTS No 599, Hotel Royal Palace, Plot No. B2, Anutej Symphony Society, Rasta Peth, Pune, Maharashtra 411011, India"
pun125,ChIJ2yWHCvTBwjsRy1Jpl6ymMUQ,Hotel silver oak,"Arno 112plot no 13& 14, near Joshi wadewala, Shanti Nagar, Yerawada, Pune, Maharashtra 411006, India"
