hotel_id,place_id,display_name,formatted_address
kol083,ChIJXw9Ufah3AjoRc6v3ZtFnUU4,Hotel Avenue,"9, Chittaranjan Ave, Esplanade, Chowringhee North, Bow Barracks, Kolkata, West Bengal 700001, India"
kol084,ChIJ5S8KJQh3AjoRjeKV_xB0RG4,Chowringhee Hotel,"1/A, Jawaharlal Nehru Rd, Esplanade, Dharmatala, Taltala, Kolkata, West Bengal 700013, India"
kol085,ChIJgXo27g93AjoRGZp0XYLJkG8,Windsor Suites,"5 Stephen Court,18/A Park Street 3RD Floor ,Lift, No-1, Park Street area, Kolkata, West Bengal 700016, India"
kol086,ChIJ7_u6FgZ3AjoRX9NgzPQ2i18,The Lindsay,"8A & 8B, Lindsay St, opp. New Market, Fire Brigade Head Quarter, Esplanade, Dharmatala, Taltala, Kolkata, West Bengal 700087, India"
kol087,ChIJc9COyK13AjoRKAGmyJWIwxU,Hotel Avenue Club,"95A, Chittaranjan Ave, opposite to Calcutta Medical College Hospital, Tiretti, Kolkata, West Bengal 700073, India"
kol088,ChIJn4l4BmN3AjoRuWeGhlrdFgE,"Raajkutir, Kolkata - IHCL SeleQtions","89C, Narkeldanga Main Rd, Kadapara, Phool Bagan, Kankurgachi, Kolkata, West Bengal 700054, India"
kol089,ChIJ0ejhsQh3AjoRG-zXBlq0whg,The Elgin Fairlawn - Kolkata - Heritage Hotel (Since 1783),"13A, Sudder St, Fire Brigade Head Quarter, Esplanade, Dharmatala, Taltala, Kolkata, West Bengal 700016, India"
kol090,ChIJm3bVeFt3AjoRU9pHBYMOsEE,Hotel Gallery 67,"HUDCO MORE, 67, Bagmari Rd, near Ultadanga, Ghose Bagan, Kolkata, West Bengal 700054, India"
kol091,ChIJdfMfaLp1AjoRabwlF8eNmnk,MONOTEL,"2, Near Wipro Gate No 4, DM Block, Sector V, Bidhannagar, Kolkata, West Bengal 700091, India"
kol092,ChIJf3oMg7J2AjoRQ0Z0hobmHmQ,Regenta Orkos Kolkata,"621, Prantik Pally Rd, Ravindra Pally, Kasba, Kolkata, West Bengal 700107, India"
kol093,ChIJ9VKLqChxAjoRMqJUQzRmXsA,Soukyam Hotel,"32/11, Gariahat Rd S, near PNB (ATM, Dhakuria, Selimpur, Jodhpur Park, Kolkata, West Bengal 700031, India"
kol094,ChIJZzErHUx3AjoRKcw7UrAr-Fs,Hotel O MB International,"195b, New Park St, Mullick Bazar, Beniapukur, Kolkata, West Bengal 700017, India"
kol095,ChIJIdWemAh3AjoR5jjX9k0q2lE,Sapphire Suites,"15, Lindsay St, New Market Area, Dharmatala, Taltala, Kolkata, West Bengal 700087, India"
kol096,ChIJKR7PZQR3AjoRrqg1OUpv2pI,Hotel Classic International,"1st Floor, 30, Rafi Ahmed Kidwai Rd, Esplanade, Taltala, Kolkata, West Bengal 700016, India"
kol097,ChIJAYTMKMl3AjoRp65UXE7uY_Y,SilverKey Park Circus Near Birla Mandir,"24, Hotel Crescent Residency, Dr Biresh Guha St, Park Circus, Ballygunge, Kolkata, West Bengal 700017, India"
kol098,ChIJmbE72gp2AjoRMOGJlo856Yw,Super Townhouse The Platinum,"Ba-169, 1st Ave Rd, BA Block, Sector 1, Bidhannagar, Kolkata, West Bengal 700064, India"
kol099,ChIJVVVV-Qd3AjoRbpPc4kPvpmI,Hotel Jayshree Inn,"38, Ganesh Chandra Ave, Chandni Chawk, Bowbazar, Kolkata, West Bengal 700013, India"
kol100,ChIJR4UIYel3AjoRyRXK2I3AamM,Natraj Hotel,"Mali Panchghara, 5, Dobson Ln, Gulmohar Railway Quarters, Howrah, West Bengal 711101, India"
kol101,ChIJmc_63wV3AjoRLh7Uhazf6tE,Continental Guest House,"30A Mirza Ghalib Street, Entrance from, Sudder St, opposite Fire Brigade Head Office, Colootola, Esplanade, Dharmatala, Taltala, Kolkata, West Bengal 700016, India"
kol102,ChIJJdp6bPp2AjoR6jhHaa2zk4U,Narendra Niketan,"35, Acharya Prafulla Chandra Rd, Sealdah, Baithakkhana, Kolkata, West Bengal 700009, India"
kol103,ChIJKVlzehV3AjoRURNMp1qzgbI,Meena Guest House,"6a, SN Banerjee Road, near Society Cinema, New Market Area, Dharmatala, Taltala, Kolkata, West Bengal 700087, India"
kol104,ChIJX50KPcJ2AjoRSnSSZRb0hRw,Hotel Saad,"47A, 3/1, Tiljala Rd, Ballygunge, Kolkata, West Bengal 700046, India"
kol105,ChIJCTJGU9R2AjoR1GBocv3OxA0,Park Palace Hotel,"Singhi Villa, 49/2, Gariahat Rd, Dover Terrace, Ward Number 86, Kolkata, West Bengal 700019, India"
kol106,ChIJF_AaImp3AjoRZWijbq9QkTU,Hotel Holiday Express,"45, RIPON LANE, Elliot Rd, behind 85, beside GALIB BAR, Taltala, Kolkata, West Bengal 700016, India"
kol107,ChIJ4ecNcHR3AjoRPq8aZwMqL7I,Avenue Hotels,"6, Ballygunge Circular Rd, beside Tivoli Court, Rowland Row, Ballygunge, Kolkata, West Bengal 700019, India"
kol108,ChIJV3xCOxVxAjoRGEnP3yr0P0w,Lakeside Suites,"38/1 b, Gariahat Rd, Dhakuria, South End Park, Kolkata, West Bengal 700029, India"
kol109,ChIJNZmSH79pOToRPClDPl_OKbw,FabHotel Stay Inn International,"91, Acharya Prafulla Chandra Rd, Rajabazar, Machuabazar, Kolkata, West Bengal 700009, India"
kol110,ChIJl9yAuwV3AjoRna324tG-aBg,SPOT ON 83258 Hotel Shabnam,"3rd floor B-33/H/4, Mirza Ghalib Street, Park St, Esplanade, Taltala, Kolkata, West Bengal 700016, India"
kol111,ChIJVVUaox13AjoRSUT3jGXiVCc,HOTEL BEST BUY,"37/A, Acharya Jagdish Chandra Bose Rd, Manicktala, Madhusudhan Market, Mullick Bazar, Beniapukur, Kolkata, West Bengal 700017, India"
