hotel_id,place_id,display_name,formatted_address
luc030,ChIJSSj_-5wBnDkRZJrbcZm028g,Ramada by Wyndham Lucknow Hotel and Convention Center,"Kanpur - Lucknow Rd, Junab Ganj, Lucknow, Uttar Pradesh 226401, India"
luc031,ChIJ-epRWCzjmzkRaa20gn5BZC4,Hotel Legend Inn,"CP-17 Near Singapore Mall, Viraj Khand-4, Viraj Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc032,ChIJt4bGNfbjmzkRqtuADIRcBfo,Mercure Lucknow Gomti Nagar,"Plot No 7-2, Amar Shaheed Path, Lucknow, Ardonamau, Uttar Pradesh 226010, India"
luc033,ChIJM9f_PIT9mzkRU5KCTNVnBhA,JC Guest House,"Jwala, 498/KA/4, Narayan Prasad Marg, Bans Mandi, Nirala Nagar, Lucknow, Uttar Pradesh 226020, India"
luc034,ChIJaUqazx39mzkRxr1OI0QNJ9E,REGENTA CENTRAL LUCKNOW,"4, Sapru Marg, Prem Nagar, Hazratganj, Lucknow, Uttar Pradesh 226001, India"
luc035,ChIJM3l3FAD9mzkRazxziUYxPyg,Lucknow Inn,"6/4, near SRS City mall, Vipul Khand 6, Vipul Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc036,ChIJWfmMlpfimzkRnPUnIy3hkZ4,Hotel Solitaire,"Gate No. 4, Faizabad Rd, opposite New High Court, Ismailganj, Kamta, Lucknow, Uttar Pradesh 226010, India"
luc037,ChIJuTW7kK39mzkR0ZkWOm0CbaQ,York Inn Boutique Hotel,"Guru Govind, RWQH+34G, 82/166, Guru Govind Singh Marg, Lalkuan, Lucknow, Uttar Pradesh 226001, India"
luc038,ChIJ72B_9dTimzkRZdHIL6NBehc,Dayal Paradise,"5, Gomti Nagar, Vipul Khand 5, Vipul Khand, Gomti Nagar, Lucknow, Uttar Pradesh 226010, India"
luc039,ChIJB_0sOQb9mzkRz9nFP_bIhSE,"La Place Sarovar Portico, Lucknow","6, Shahnajaf Rd, beside St Francis' College, La Place, Hazratganj, Lucknow, Uttar Pradesh 226001, India"
luc040,ChIJo3EnVnhXmTkR3pT61-VbDPo,Hotel SS Grand,"Plot 5, Misripur Guramba, Kursi Hwy, Lucknow, Misripur, Uttar Pradesh 226026, India"
luc041,ChIJM3zG0An8mzkRsJXvNWz2WPw,Pinnacle by Click Hotels,"Sector D, C.P. - 151, Parag Rd, near Power House Chauraha, Sector D1, LDA Colony, Lucknow, Uttar Pradesh 226012, India"
