hotel_id,place_id,display_name,formatted_address
ahm081,ChIJlbh_yrKFXjkRhJCmMMs2opU,jüSTa Diwans Bungalow,"1785, Saiyad Wadu, MB Kadri Road, Raikhad II, Opposite Gaikwad Haveli, Old City, Dudhabhai ni Chali, Raikhad, Ahmedabad, Gujarat 380001, India"
ahm082,ChIJz8mAAQCbXjkR7CbrsX8L_s4,"Bhavan Road, Thaltej","2GR4+M6V, Sindhubhavan Rd, Thaltej, Ahmedabad, Gujarat 380059, India"
ahm083,ChIJxXtsOSSbXjkReGlNoSMt_3U,Gulmohar Greens Golf & Country Club Limited,"Off Sarkhej, Kolat - Telav Rd, Next to Gokul-Vrindavan, Sanand, Gujarat 382210, India"
ahm084,ChIJ2X6_QcSDXjkR5O2l9hSXaFo,Ramada by Wyndham Ahmedabad Narendra Modi Stadium Motera,"3HWX+4RC GCA Club, Narendra Modi Stadium, Motera, Ahmedabad, Gujarat 380005, India"
ahm085,ChIJ4fOqOTyDXjkRu3IFAnkhPQo,"HOTEL REGENTA INN RANIP - AHMEDABAD, BY ROYAL ORCHID HOTELS .","ARVED TRANSCUBE PLAZA, 3H9G+CC5 THE FAMILY MALL, 132 Feet Ring Rd, opp. Adi-Jati Girls Hostel, Bandhu Nagar, Vijay Nagar, Ranip, Ahmedabad, Gujarat 382480, India"
ahm086,ChIJIddWi1GbXjkR6Qqzexz2Sh4,"Ebony Residency, Ahmedabad","Sarkhej - Gandhinagar Hwy, Behind Apex Heart Institute, Near Gurudwara, West End Park, Thaltej, Ahmedabad, Gujarat 380059, India"
ahm087,ChIJMc8D6omDXjkRe_xlyrJnZPE,The Metropole Hotel(unit of Majestic Projects Pvt. Ltd.),"Subhash Bridge, near RTO Circle, Keshav Nagar, Ahmedabad, Gujarat 380027, India"
ahm088,ChIJW80WtD6DXjkRhTuDIog4o4A,Biznotel by Pride Motera,"Motera Stadium Rd, next to Radiance Residency, Motera, Ahmedabad, Gujarat 380005, India"
ahm089,ChIJAQAAA9mCXjkRR0_QXAYoEXw,Eulogia Inn,"Gota Bridge Eulogia Hotel Road, 4G5P+9XF, Vivaan Rd, opp. Safal, beside Prime Status, Gota, Ahmedabad, Gujarat 382481, India"
ahm090,ChIJk5uBjN6aXjkR3XFSwrafzrQ,YMCA International Centre | Club in Ahmedabad,"2G52+364, Sarkhej - Gandhinagar Hwy, Makarba, Ahmedabad, Gujarat 380015, India"
ahm091,ChIJMaHo2RGDXjkR19Jv0lb7AKc,"Regenta Inn , Ranip Hotel & Banquet","OPP -ADDI JATTI GIRLS HOSTEL, ARVED TRANSCUBE PLAZA, 132 Feet Ring Rd, behind D'mart, Bandhu Nagar, Vijay Nagar, Ranip, Ahmedabad, Gujarat 382480, India"
ahm092,ChIJ71s7q0eDXjkRy7XkNdp82ZU,Prasang Presidency,"R.C.T.I College Road, Prasang Residency, Prasang Party Plot Rd, opposite C-3, Unique City Homes, Ghatlodiya, Chanakyapuri, Ahmedabad, Gujarat 380061, India"
ahm093,ChIJGbn0TzqFXjkRpDZLaZTtvHY,Townhouse Netaji Road,"141 67, Netaji Road, Cross Road, nr. Paldi, Paldi, Ahmedabad, Gujarat 380006, India"
ahm094,ChIJq7fcv3aBXjkRvugLty6uuII,Hotel German Palace,"Ahmedabad - Gandhinagar Rd, Opposite Apollo Hospital, Bhat, Ahmedabad, Gujarat 382428, India"
ahm095,ChIJh1AaTsyHXjkRftk8B_6ge8c,Hotel Skyland,"XMW8+7CH, Vastral, Ahmedabad, Gujarat 382418, India"
ahm096,ChIJ3_aCDUSBXjkRXzZT1LVoyD4,Hotel Airport Residency,"Subhash Bridge, Sardarnagar, Hansol, Ahmedabad, Gujarat 382475, India"
ahm097,ChIJjyQBzsyFXjkRdXQwY434aKU,OYO Flagship Hotel Raj,"3rd Floor, D/304, Ghantakarn Mahaveer Market, Sarangpur, Sherkotda, Ahmedabad, Gujarat 380002, India"
ahm098,ChIJN6cklPyEXjkRP4GJaUJDiYs,Hotel Madhav,"2nd Floor, Dev Complex, opp. Mercedes Show Room, near Parimal Garden, Ambawadi, Ahmedabad, Gujarat 380006, India"
ahm099,ChIJrRIBgWePXjkRLBiwPGhcgr0,Hotel jay Balaji,"4th Floor, Free Way Trade Center, Narol-Aslali Highway, Narol, Narolgam, Ahmedabad, Gujarat 382405, India"
ahm100,ChIJZcPNB1uEXjkRn4g9Cjt3ReE,OYO 1480 Hotel Centra,"Riverfront Rd, Old City, Khanpur, Ahmedabad, Gujarat 380001, India"
ahm101,ChIJ0bknI02DXjkRr_EkOBWMZWo,Hotel Citizen,"3GCC+7MH, Science City Rd, above Co-Operative Bank, Sola, Ahmedabad, Gujarat 380060, India"
ahm102,ChIJi8FH0zaEXjkRd4P17MwHoNQ,Hotel Uttam nivas,"Revdi Bazar , Releif Road, 2772, Relief Rd, Old City, Tankshal, Khadia, Ahmedabad, Gujarat 380001, India"
ahm103,ChIJR1AgJkmEXjkR7O7Vslx52XA,Hotel Kinara,"S.B.Tower, Near gheekanta Cross Road Behind Pir Mohammad Shah Road, Relief Rd, Patthar Kuva, Bhadra, Ahmedabad, Gujarat 380001, India"
ahm104,ChIJP_Mb37GFXjkR9D-8LcDmS1U,Hotel O Jamalpur Ahmedabad Formerly Hotel Peace,"hotel peace Ashrafi Complex, opposite SARDAR Patel MARKET, Calico Mills, Jamalpur, Ahmedabad, Gujarat 380022, India"
ahm105,ChIJET3Prk-EXjkRKsYNQfYoPwI,Hotel Volga,"Relief Rd, near Ankelsharia Hospital, opp. Electricity House, Old City, Gheekanta, Lal Darwaja, Ahmedabad, Gujarat 380001, India"
ahm106,ChIJh1t5YeuFXjkRHmYLYMsmjz4,SRTC Hotel Aspire,"Near Usmanpura, opp fortune landmark, Ashram Rd, Usmanpura, Ahmedabad, Gujarat 380009, India"
ahm107,ChIJaRThPQCBXjkRy5_J4lTWcKg,HOTEL NEW YORK,"6th floor, Newyork Empire, circle, Sardar Patel Ring Rd, near Dehgam Ring road, Naroda, Ahmedabad, Gujarat 382330, India"
ahm108,ChIJWVqAAQSFXjkRKLYI0NiP60g,Hotel Heritage,"cross Road, near Adani CNG Pump, near Longlife Hospital, Paldi, Ahmedabad, Gujarat 380007, India"
ahm109,ChIJxyrGOAKFXjkRKw984iLs4tQ,Balaji Hotel Law Garden CG Road Ahmedabad,"5th floor balaji paragon opp. axis bank nr. law garden, Chimanlal Girdharlal Rd, Opposite Axis Bank Branch, Ellisbridge, Ahmedabad, Gujarat 380006, India"
ahm110,ChIJ_____wKFXjkR_DmVVAw1Iyw,Hotel Riverfront,"Bhagatachyarya road, opposite Museum, Nr. NID, Paldi, Ahmedabad, Gujarat 380007, India"
ahm111,ChIJu3PGqDeDXjkRZ_t2NmLG-9M,"Ginger Ahmedabad, RTO Circle","132ft Ring Road, RTO Cir, Sastri Nagar, Hridaya Kunj, Old Wadaj, Ahmedabad, Gujarat 380027, India"
ahm112,ChIJJ_0-GouFXjkRO6tNQljpK4Y,Hotel Shital Inn,"9/C, Lad Society Rd, opposite Sardar Center, Vastrapur, Ahmedabad, Gujarat 380015, India"
ahm113,ChIJxZnqN3yFXjkRVI98fUtRHFw,Alba Premier Ahmedabad,"Opp Gurukul Towers, Drive In Rd, Sushil Nagar Society, Memnagar, Ahmedabad, Gujarat 380052, India"
ahm114,ChIJLUOZNSabXjkRM826pVShLIo,Marshall The Hotel,"Station Road, near Moti Bakery, Kapasia Bazar, Sakar Bazzar, Kalupur, Ahmedabad, Gujarat 380002, India"
ahm115,ChIJpT6DBk-EXjkRAY1JHcDKpdY,Hotel Kamran Palace,"Old City, Gheekanta, Lal Darwaja, Ahmedabad, Gujarat 380001, India"
ahm116,ChIJvyo4ATWEXjkRJWGJwImh7Og,"Jai Radhe Hotel,","1787, Chinubhai Rd, Old City, Khadia, Ahmedabad, Gujarat 380001, India"
ahm117,ChIJpbKvD0-EXjkRDTjQElioLzY,Hotel Alka Inn,"Shreenath Chambers, GPO Rd, beside G.P.O, near Relief Road, Old City, Gheekanta, Bhadra, Ahmedabad, Gujarat 380001, India"
ahm118,ChIJGQldAWWDXjkRFTsB45LQ4YM,"Hotel Nest Pride - Best Hotel Room In Ahmedabad, Family Hotel In Ahmedabad, Couple Friendly Hotel In Ahmedabad","2nd floor, Aastha Complex, 1, Subhash Bridge Cricle, opp. Nandanvan Complex, Keshav Nagar, Ahmedabad, Gujarat 380021, India"
ahm119,ChIJVYiQnZuFXjkR7V6mHEjvEZw,"FabHotel Raj Ratna - Hotel in Ellisbridge, Ahmedabad","2nd Floor, Ratnamani Complex, opposite Ashram Road, Ellisbridge, Ahmedabad, Gujarat 380009, India"
ahm120,ChIJRW6QEy6EXjkR3bc0aNMovtY,Hotel Sagar Inn,"Sadakat Building Kadia Kui, Relief RoadGujarat, India, Tilak Marg, Near Zakaria Masjid, Old City, Kalupur, Ahmedabad, Gujarat 380001, India"
ahm121,ChIJT-FcrU-EXjkRddn8EY68ShI,Hotel Balwas,"6751, Relief Rd, Old City, Lal Darwaja, Ahmedabad, Gujarat 380001, India"
ahm122,ChIJAysWE12bXjkRQ3vt6dQNkWk,"Hotel ABC - Satellite Prahlad Nagar, Ahmedabad","2nd Floor, Earth Complex, 100 Feet Anand Nagar Rd, nr. Seema Hall, Vraj Vihar, Satellite, Ahmedabad, Gujarat 380015, India"
ahm123,ChIJI_E1wKCFXjkRRQOGWfbRAmk,Hotel O Veejay,"Hotel D, Veeray 3rd floor, Rudra Plus Complex, Chimanlal Girdharlal Rd, opp. Girish cold drinks, Sardar Patel Nagar, Navrangpura, Ahmedabad, Gujarat 380006, India"
ahm124,ChIJQT7zhs6BXjkRNoXXMqTF8JA,Hotel Krishna,"Hotel Krishna Airport, near sardarnagar, opp. G- Traffic police station Airport, Sardarnagar, Hansol, Ahmedabad, Gujarat 382475, India"
ahm125,ChIJLWNYlIWFXjkRdtgPqyQiyG0,HOTEL REVANTA INN,"5th Floor, Gagandeep Tower, nr. Udupi Restaurant, Kocharab, Paldi, Ahmedabad, Gujarat 380006, India"
ahm126,ChIJrykyTGKEXjkR448dDKEZC0k,"Hotel Damjis, Ahmedabad","Ashram Rd, Opposite AUDA-Ahmedabad Urban Development Authority, Sattar Taluka Society, Usmanpura, Ahmedabad, Gujarat 380014, India"
ahm127,ChIJbac6wTeEXjkRHhcVz5Pjy-A,Hotel Gitanjali,"Bank of india, police station, Relief Rd, near Kalupur, Old City, Zaveriwad, Kalupur, Ahmedabad, Gujarat 380001, India"
ahm128,ChIJmxKE-5OaXjkR_ExKqI1SQDI,Hotel Milan,"sarkhej sanand cross road, near L.J.College, Sarkhej - Gandhinagar Hwy, Makarba, Ahmedabad, Gujarat 382210, India"
ahm129,ChIJQ7BF-v-EXjkRxNtE2lHCQtM,Hotel Flair Inn,"Abhinav Arcade, Ashram Rd, near Kothawala Flats, Pritam Nagar, Paldi, Ahmedabad, Gujarat 380007, India"
ahm130,ChIJ3X1SLFaFXjkRC4_1FDBdR5w,"FabHotel Crystal Inn II - Hotels In Paldi, Ahmedabad","Ground Floor, 01, Netra Palace, Cross Road, near Udipi Restaurant, Kocharab, Paldi, Ahmedabad, Gujarat 380006, India"
ahm131,ChIJkeDxLiiFXjkRqBBx0vdqP0A,Hotel Sunview,"First Floor, Sharda Shopping Centre, Paldi Rd, opposite Kothawala Flats, Pritam Nagar, Ellisbridge, Ahmedabad, Gujarat 380006, India"
ahm132,ChIJASc5xY6FXjkRhNTSGoF8r7E,Charyana Heights,"Charyana Heights, Mother Teresa Rd, Khambhati Manzil, Dhalgarwad, Bhadra, Ahmedabad, Gujarat 380001, India"
ahm133,ChIJayjYi_CEXjkRdKxDi9g6oqo,HOTEL CG PLAZA,"2ND FLOOR B-GALAXY COMPLEX OPP NATIONAL HANDLOOM NEAR GLS COLLAGE CG ROAD, Law Garden Apartment, 1, Netaji Rd, Ellisbridge, Ahmedabad, Gujarat 380006, India"
ahm134,ChIJ5Q5mmFeFXjkR_pj9WwWckwo,Hotel bhavy villa,"3rd floor asarpota chambers c.g. road, Near, Swastik Cross Rd, Swastik Society, Navrangpura, Ahmedabad, Gujarat 380009, India"
ahm135,ChIJq_7yjwCFXjkRl2u-y9_0uGA,Hotel Happy Stay,"1st Floor, Dharnidhar Complex, Railway Crossing, Bhairavnath Rd, near Daxini, Maninagar, Ahmedabad, Gujarat 380008, India"
ahm136,ChIJnWs2_DCEXjkRT0r-MugHsJY,Hotel Twilight,"Kalupur Railway Station Rd, near Ashirwad Market, opp. Railway Station, Kapasia Bazar, Sakar Bazzar, Kalupur, Ahmedabad, Gujarat 380002, India"
ahm137,ChIJ1QhKxmuFXjkRygExy-dq7s4,"FabExpress Gokul Villa - Hotel in Junavadaj Circle, Ahmedabad","1st Floor, Panch Ratna Complex, Juna Vadaj Circle, Ashram Rd, opposite Indian Red Cross Society, Thakor Vas, Old Wadaj, Ahmedabad, Gujarat 380013, India"
ahm138,ChIJ97N7pQGFXjkRRlQKgS3bWP4,"Treebo Hotel Prince Plaza, Paldi, Ahmedabad","Shri Parshva Orion, 6th Floor, BLOCK-A, Paldi, Ahmedabad, Gujarat 380007, India"
