hotel_id,place_id,display_name,formatted_address
che088,ChIJ53J1zJ5bUjoR38JwVUUCOuU,"Vivanta Chennai, IT Expressway","309, Rajiv Gandhi Salai, Elcot Sez, Sholinganallur, Chennai, Tamil Nadu 600119, India"
che089,ChIJmaL9QbZnUjoRdMVGbUgR1-o,"The Raintree, St Mary's Road","120, St Marys Rd, Austin Nagar, Alwarpet, Chennai, Tamil Nadu 600018, India"
che090,ChIJL6vaohxbUjoRE-gbWyklJKE,"Regenta Central RS, Chennai(OMR). 4 Star Hotel","13/ 1 A, near Navalur Toll, adjacent to Marina Mall, OMR, Egattur Village, Chennai, Egattur, Tamil Nadu 603103, India"
che091,ChIJiaZYCc5dUjoRROFP0qLxehM,"Zone by The Park Hotel, Chennai","430, Chennai Outer Ring Rd, near Kamakshi Hospital, S. Kolathur, S.Kolathur, Viduthalai Nagar, Kovilambakkam, Chennai, Tamil Nadu 600117, India"
che092,ChIJc6STqR5hUjoRLtrvNSfzLOA,Grand Residence,"No.85, 86, Arcot Rd, Karambakkam, Rajeswari Nagar, Porur, Chennai, Tamil Nadu 600116, India"
che093,ChIJL2v8mVBmUjoR40logksSLXk,Hotel Benzz Park,"62, Thirumalai Pillai Rd, T. Nagar, Chennai, Tamil Nadu 600017, India"
che094,ChIJy7jcsxNmUjoRqHfR-3WVvyU,Ambassador Pallava Chennai,"30, Red Cross Rd, Egmore, Chennai, Tamil Nadu 600008, India"
che095,ChIJT_cIeT1mUjoRvav0pm8ZtYs,E Hotel Chennai,"Gate No 1, Express Avenue Mall, Pattullos Rd, Express Estate, Royapettah, Chennai, Tamil Nadu 600014, India"
che096,ChIJccYzOGJnUjoRI8s9Qbgs73o,BOULEVARD by Design Hotel Chennai,"Phoenix Market City, 142, Velachery Rd, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042, India"
che097,ChIJrZVuOOpmUjoR_7j6QCwuzkA,Maple Tree Hotels,"77, Jawaharlal Nehru Salai, near City Union Bank, NGO Colony, Vadapalani, Chennai, Tamil Nadu 600026, India"
che098,ChIJ-0W-841QUjoRLrS0Avnk-CQ,Gokulam Park Sabari,"33, IT Expressway, Rajiv Gandhi Salai, Navalur, Tamil Nadu 600130, India"
che099,ChIJH9zbVxT2UjoRPRm3ZuJxJV4,Kalyan Grand - a business hotel,"247, Grand Southern Trunk Rd, Next to Vandalur Zoo, Chennai, Tamil Nadu 600048, India"
che100,ChIJKWhx-x1mUjoRxF_vcek-mcA,The King's Park Residency,"1. Arunachalam Street, Wallahjah Rd, opposite to KALAIVANAR ARANGAM, Chepauk, Triplicane, Chennai, Tamil Nadu 600005, India"
che101,ChIJUVMLs65dUjoRoaWgyoXjcVk,Hotel Halez,"102, SH 49A, Ezhil Nagar, Sholinganallur, Chennai, Tamil Nadu 600119, India"
che102,ChIJoUk6J2pmUjoRXwxXHvJMv0g,Palette - The Slate Hotel Nungambakkam,"23, 13, Khader Nawaz Khan Rd, Srirampuram, Thousand Lights West, Nungambakkam, Chennai, Poombukar Nagar, Tamil Nadu 600006, India"
