hotel_id,place_id,display_name,formatted_address
del076,ChIJHz7lHYbkDDkRQZl9dr2Tnkw,Crowne Plaza New Delhi Mayur Vihar Noida by IHG,"District Centre, 13 B, Mayur Place, Mayur Vihar, New Delhi, Delhi, 110091, India"
del077,ChIJV7Tarzf9DDkRhgc0y-Qqgkw,"Radisson Blu Marina Hotel, Delhi Connaught Place","G-59 Connaught Circus, Block G, Connaught Place, New Delhi, Delhi 110001, India"
del078,ChIJsRPVdQ79DDkR_oNDxRA6InE,Hotel Le Mem,"741-745, railway station, Church Mission Rd, opposite old delhi, Cloth Market, Katra Ghel, Khari Baoli, Chandni Chowk, Delhi, 110006, India"
del079,ChIJAZTkm0D9DDkRAMiy3bHdGCY,Hotel Silver Palace,"614, Tooti Chowk, near 6, Mantola Mohalla, Aram Bagh, Paharganj, Delhi, New Delhi, Delhi 110055, India"
del080,ChIJ6_MV9z_9DDkR0ku5AN1six8,Bloomrooms @ New Delhi Railway Station,"8592, Arakashan Rd, opp. Hindu temple, Arya Nagar, Paharganj, New Delhi, Delhi, 110055, India"
del081,ChIJC4a0GTAdDTkR08VLCKrqsfs,HOTEL ICONIC,"A97,Road no4, Street Number 7, adjoining Skynet Courier, Block B, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India"
del082,ChIJaUfnHE4dDTkRxmAD-hA0K9M,Hotel Royal Residency Near Delhi Airport,"K59, Rd Number 2, Vasant Kunj Rd, near PNB Bank, K-Block, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India"
del083,ChIJq7-D7G77DDkR93Czw_SxpJ4,The Leela Ambience Convention Hotel Delhi,"1, CBD, Maharaja Surajmal Marg, near YAMUNA SPORTS COMPLEX, Vishwas Nagar Extension, Vishwas Nagar, Shahdara, Delhi, 110032, India"
del084,ChIJCzvF4L_iDDkRycGdkqdp7O0,The Claridges,"12, Dr APJ Abdul Kalam Rd, Tees January Road Area, Motilal Nehru Marg Area, New Delhi, Delhi 110011, India"
del085,ChIJS_vWfRn9DDkRS0CRv1qam3Q,Haveli Dharampura,"Haveli, 2293 Gali, Heritage Rd, Dharam Pura, Chandni Chowk, New Delhi, Delhi, 110006, India"
del086,ChIJq6qqqpHjDDkRltR3fX8kltk,The Manor Hotel,"The Manor, 77, NH-19, Friends Colony West, New Friends Colony, New Delhi, Delhi 110065, India"
del087,ChIJBTsNt5PiDDkRtSs2n8RrKaQ,Lutyens Bungalow,"39, Prithviraj Rd, Prathviraj Road Area, Lodhi Estate, New Delhi, Delhi 110011, India"
del088,ChIJwRT3qCUeDTkRecFelntewZs,The Tivoli,"Chattarpur Mandir Road, Block A, Chattarpur Enclave, Mehrauli, New Delhi, Delhi 110074, India"
del089,ChIJ3RlMdckBDTkR0pjpqymKelw,Crowne Plaza New Delhi Rohini by IHG,"Twin District Centre, Swarn Jayanti Park, Sector 10, Rohini, New Delhi, Delhi, 110085, India"
del090,ChIJdx3KI4vhDDkRjBieM5ZC8sI,"Svelte Delhi, a member of Radisson Individuals","Select Citywalk Mall, A-3, Saket District Centre, District Centre, Sector 6, Saket, New Delhi, Delhi 110017, India"
del091,ChIJz6cFNNcDDTkR2sR2snMfXUM,Ramada by Wyndham New Delhi Pitampura,"Plot No 10, Rd Number 42, Co-operative Group Housing Societies Pitampura, Pitampura, New Delhi, Delhi, 110083, India"
del092,ChIJYWObOR_lDDkRC3aMeHig0Mw,IIDL Suites,"Plot No 4A, District Centre, Mayur Place, Phase 1, Mayur Vihar, Delhi, 110091, India"
del093,ChIJqatSgMQfDTkRF9LVcrExTdM,"Park Boulevard Hotel, New Delhi","DERA MORE,CHATTARPUR MANDIR ROAD, Fatehpur Beri, DELHI, New Delhi, Delhi 110074, India"
del094,ChIJCdCLTWgcDTkRgCe4U3CxnUo,Pullman New Delhi Aerocity,"Asset No 2, Indira Gandhi International Airport, Gmr Hospitality District, Aerocity, New Delhi, Delhi 110037, India"
del095,ChIJ8SaLJQcbDTkRDummRi-bBts,"Vivanta New Delhi, Dwarka","Service Rd, Sector 21, Dwarka, New Delhi, Delhi, 110075, India"
del096,ChIJAeEer4jkDDkRnvYOsth2r2c,"Holiday Inn New Delhi Mayur Vihar Noida, an IHG Hotel","District Centre, 13A, Mayur Place, Mayur Vihar, New Delhi, Delhi, 110091, India"
del097,ChIJuXhKZJPjDDkRWaj_AQQKWGk,The Suryaa New Delhi,"MMA Rd, New Friends Colony, New Delhi, Delhi 110025, India"
del098,ChIJqQ3x2j0FDTkRHNMbO1tpnwo,Hyatt Centric Janakpuri New Delhi,"District Centre, Janakpuri, New Delhi, Delhi, 110058, India"
del099,ChIJ_X7HKP8bDTkRXjjYqEDUak0,The Umrao,"National Highway, 48, Rajokri Road, D Block, 6:Samalkha, Samalka, New Delhi, Delhi 110097, India"
del100,ChIJAzdTzS7jDDkRIt7HRR47yfc,Park Inn by Radisson New Delhi Lajpat Nagar,"1&2, Ring Rd, Vikram Vihar, Lajpat Nagar 4, Lajpat Nagar, New Delhi, Delhi 110024, India"
del101,ChIJkcJp03YDDTkRH88qPNzHLkw,Hotel Eternity,"B-40, near Road Number 28, Block B, Vishal Enclave, Rajouri Garden, New Delhi, Delhi, 110027, India"
del102,ChIJEzd0yDH9DDkRvK6GgWPsDLE,"Hotel Connaught Royale, Delhi","Connaught Royale, 106, Babar Rd, Fire Brigade Lane, Barakhamba, New Delhi, Delhi 110001, India"
del103,ChIJa11F3PThDDkRiXUu-XFCPsM,Hilton Garden Inn New Delhi/Saket,"A4, Saket District Centre, District Centre, Sector 6, Pushp Vihar, New Delhi, Delhi 110017, India"
del104,ChIJwzxOpWkcDTkRIODm_a6JlXA,Novotel New Delhi Aerocity,"Asset No 2, Aerocity, New Delhi, Delhi 110037, India"
del105,ChIJA8ZjqcLiDDkRQMu21EMbQAY,"Ambassador, New Delhi - IHCL SeleQtions","Subramania Bharti Marg, Sujan Sing Park North, Sujan Singh Park, New Delhi, Delhi 110003, India"
del106,ChIJs28LAX_7DDkRyHzGDbAs6YM,Park Plaza Delhi CBD Shahdara,"Plot 32, Central Business Dist, Vishwas Nagar Extension, Vishwas Nagar, Shahdara, Delhi, 110095, India"
del107,ChIJ1aSj22kcDTkRj07gF5j9h5o,Aloft New Delhi Aerocity,"5B, Indira Gandhi Int'l T3 Rd, Aerocity, Delhi, New Delhi, Delhi 110037, India"
del108,ChIJtXOyF-4CDTkRpMhcA7auBbk,The Exotica Grand Delhi,"Metro Pillar No 201, 1/12, Block 1, West Patel Nagar, Patel Nagar, New Delhi, Delhi, 110008, India"
del109,ChIJV_KLIUD9DDkRsIoHC7hf7Z8,Staybook Atlanta New Delhi Train Station,"7971, Arakashan Rd, Arakashan, Paharganj, New Delhi, Delhi 110055, India"
del110,ChIJv7bISkH9DDkRnoMgIagf8OU,Zostel Delhi,"Railway Station railway station, 5, Arakashan Rd, opposite new delhi, Arya Nagar, Paharganj, New Delhi, Delhi, 110005, India"
del111,ChIJadUD2mn9DDkR9T7bQcD1ErY,Hotel Toronto,"Plot No. 10072, Central, 1, Multani Dhanda, Paharganj, New Delhi, Delhi 110055, India"
del112,ChIJRyNm3GD9DDkRUDuZ6cJXPy4,Hotel Prince Palace (The Green),"5116-17-18(Part) Gali Thanedar Wali, Main Bazar Rd, near MyBar & restaurant, Bharat Nagar, Paharganj, New Delhi, Delhi 110055, India"
del113,ChIJ-Y6ljp0dDTkRI3vMC9Dyq2E,Hotel The Ventus By Hotel Vegas - A Boutique Hotel @ Delhi Airport ( Group of Anvi Hotels ),"A-250/1, Road No. 6, near IGI International Airport, Block RZ, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India"
del114,ChIJEaDB40H9DDkRNX7sMnkeoFI,Le ROI Express Paharganj,"Baoli chowk, 672-676, near cheh Tooti Chawk, Bazar Sangatrashan, Main Bazar, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India"
del115,ChIJdaJqbSgdDTkRiKTTCgl1KSk,Hotel The Tark,"A 203 road no 4 lane, Street Number 7, near igi Airport, Block B, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India"
del116,ChIJO4UtbWr9DDkRTPdRbaOaENc,Hotel Amax Inn,"8145/6, Arakashan Rd, Arya Nagar, Paharganj, New Delhi, Delhi 110055, India"
del117,ChIJteTCL2j9DDkRN_CXYMzYaWM,Hotel City Star,"8718, Desh Bandhu Gupta Rd, Arya Nagar, Paharganj, New Delhi, Delhi 110055, India"
del118,ChIJ1QGaMpkCDTkRKj4GIDBC48o,Hotel Metro View,"17A, 3, Block 7, Block 10, WEA, Karol Bagh, New Delhi, Delhi, 110005, India"
del119,ChIJmYiQwrH9DDkRcDQ9SUHNdkM,"Hotel Grand Park Inn,Karol Bagh,New Delhi","1041-17, Arya Samaj Rd, Block 28C, Naiwala, Karol Bagh, New Delhi, Delhi, 110005, India"
del120,ChIJV0qULDUDDTkRp6lBEptbdPc,"Treebo Royal Comfort, Delhi","6/1, Gurudwara Rd, Block 35M, Beadonpura, Karol Bagh, New Delhi, Delhi, 110005, India"
del121,ChIJlVva8wIDDTkROmiajVKodCw,Hotel Royal Saffron - Kirti Nagar,"Block B, 11-A, Kirti Nagar Main Rd, Black B, Namdhari Colony, Kirti Nagar, New Delhi, Delhi, 110015, India"
del122,ChIJiTGgzpkCDTkRfjZ2Ar8ZSBU,Hotel Sunstar Grand,"7A/17, Channa Market, Channa Market, Block 7A, WEA, Karol Bagh, Delhi, 110005, India"
del123,ChIJmTJKjpsCDTkR1STz4I0smpo,Hotel Sunstar Residency,"Block 8A, Channa Market, Block 8A, WEA, Karol Bagh, New Delhi, Delhi, 110005, India"
del124,ChIJo0kq50oDDTkRW31gcMJK4TY,Stellar Inn,"CSC 1, DDA Market, Shukar Bazar Road, Sector 6 Rd, Sector 6D, Rohini, Delhi, 110085, India"
del125,ChIJaWHZByb9DDkRZmpO8XHHMKs,Hotel Blue Pearl,"8653, 8664, Arakashan Rd, near St. Anthony Girls' Senior Secondary School, Ram Nagar, Paharganj, New Delhi, Delhi 110055, India"
del126,ChIJi30c1wn9DDkRjZNRtrkMhGk,Hotel Prince Palace Deluxe,"5115, Gali Thanedar, behind Sushant Travels private limited, Bharat Nagar, Paharganj, New Delhi, Delhi 110055, India"
del127,ChIJSyEeQxUcDTkRtP518kGmaNs,Hotel Mayda Inn- A Boutique Hotel By Mayda Hospitality Pvt. Ltd.,"253, Street Number 5, A Block, Block RZ, Mahipalpur Village, Mahipalpur, New Delhi, Delhi 110037, India"
del128,ChIJQYncXHQFDTkRJ6acaW9_9Cs,Hotel Palazzo Inn,"13-14, Service Lane, A-2, Pankha Rd, Block A2, Janakpuri, New Delhi, Delhi, 110058, India"
del129,ChIJKd2x_m37DDkR7eEb4D5R3GM,Ginger East Delhi,"DDA Community Center, East End Club Delhi, Block C, Surajmal Vihar, New Delhi, Delhi, 110095, India"
del130,ChIJteDOQaoDDTkR671xxVVa6Dc,Hotel Season CoupleFriendly RoomsBest Hotel Pitampura metro Station,"House No 167, 2nd Floor, Ashiyana chowk, near Metro Station Pitampura, Kapil Vihar, Pitampura, New Delhi, Delhi, 110034, India"
del131,ChIJf6Yp9oL9DDkRzy6u-mAOdQ8,Hotel India International Deluxe,"2485, Nalwa St, behind Imperial Cinema, Bazar Sangatrashan, Aram Bagh, Paharganj, New Delhi, Delhi 110055, India"
del132,ChIJ13KeG4gDDTkRigkMmJ2iNgw,Town Pallace Inn - Hotel in New Delhi,"BP-12, near Metro Pillar No. 220, Block 1, West Patel Nagar, Patel Nagar, New Delhi, Delhi, 110008, India"
del133,ChIJVVWF8pwCDTkRqM8xtxxMbm0,"FabHotel De Gold - Hotel in Karol Bagh, New Delhi","Bank Street, Plot No 3505-3506, Pyarelal Rd, near shiv shakti chikitshalay, Neta Ji Subhash Market, Block 32, Krishna Nagar, Karol Bagh, Delhi, 110005, India"
del134,ChIJtSaw3HP9DDkR67XUWkcGF0k,hotel apple inn,"8690-8691, Arakashan Rd, near St Anthony school, Arya Nagar, Paharganj, New Delhi, Delhi 110055, India"
